age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,sexo,customer,balance_clp,morgage_loan,conversion,age_group
35,services,married,secondary,no,yes,no,unknown,5,may,471,1,-1,0,unknown,no,mujer,ja36587,225000.0,,0,"[30, 40)"
50,services,married,secondary,no,yes,no,unknown,5,may,381,2,-1,0,unknown,no,hombre,wm49867,569900.0,170970.0,0,"[50, 60)"
41,management,married,tertiary,no,yes,yes,unknown,5,may,42,1,-1,0,unknown,no,hombre,su11786,242600.0,,0,"[40, 50)"
41,management,married,tertiary,no,yes,no,unknown,5,may,251,1,-1,0,unknown,no,mujer,gf29468,276700.0,,0,"[40, 50)"
39,services,single,unknown,no,yes,no,unknown,5,may,408,1,-1,0,unknown,no,mujer,ma74834,250700.0,,0,"[30, 40)"
42,retired,married,secondary,no,yes,no,unknown,5,may,215,1,-1,0,unknown,no,hombre,hl10560,230600.0,,0,"[40, 50)"
38,blue-collar,married,secondary,no,yes,no,unknown,5,may,287,1,-1,0,unknown,no,mujer,kf05317,186000.0,,0,"[30, 40)"
53,retired,married,secondary,no,yes,no,unknown,5,may,216,2,-1,0,unknown,no,hombre,gn81579,258000.0,,0,"[50, 60)"
59,housemaid,divorced,primary,no,no,no,unknown,5,may,366,2,-1,0,unknown,no,mujer,xr77187,244500.0,,0,"[50, 60)"
36,services,married,secondary,no,yes,no,unknown,5,may,210,1,-1,0,,no,mujer,nq12176,,,0,"[30, 40)"
54,blue-collar,married,primary,no,yes,no,unknown,5,may,288,1,-1,0,unknown,no,mujer,om18438,220900.0,,0,"[50, 60)"
40,technician,married,tertiary,no,yes,no,unknown,5,may,168,1,-1,0,unknown,no,hombre,bt01677,273300.0,,0,"[40, 50)"
47,unknown,married,unknown,no,no,no,unknown,5,may,338,2,-1,0,unknown,no,mujer,hs40435,227800.0,,0,"[40, 50)"
53,unemployed,married,unknown,no,no,no,unknown,5,may,410,3,-1,0,unknown,no,mujer,sh01079,226300.0,,0,"[50, 60)"
46,housemaid,married,primary,no,no,no,unknown,5,may,177,1,-1,0,unknown,no,mujer,cu13240,321500.0,,0,"[40, 50)"
39,management,married,tertiary,no,yes,yes,unknown,5,may,127,2,-1,0,unknown,no,mujer,lt93850,262800.0,,0,"[30, 40)"
40,unemployed,married,secondary,no,yes,no,unknown,5,may,357,1,-1,0,unknown,no,hombre,kb00773,246900.0,,0,"[40, 50)"
28,blue-collar,married,primary,no,yes,no,unknown,5,may,175,1,-1,0,,no,hombre,jx90160,257400.0,,0,"[18, 30)"
35,entrepreneur,divorced,secondary,no,yes,no,unknown,5,may,300,1,-1,0,unknown,no,mujer,ue99976,218100.0,,0,"[30, 40)"
55,retired,married,secondary,no,no,yes,unknown,5,may,136,1,-1,0,unknown,no,hombre,es05702,225000.0,,0,"[50, 60)"
43,technician,divorced,unknown,no,yes,no,unknown,5,may,1419,1,-1,0,unknown,no,mujer,tl06949,245500.0,,0,"[40, 50)"
48,blue-collar,married,primary,no,yes,no,unknown,5,may,125,2,-1,0,unknown,no,mujer,cq15318,252800.0,,0,"[40, 50)"
58,management,married,unknown,no,yes,no,unknown,5,may,213,3,-1,0,unknown,no,mujer,kt35864,331500.0,,0,"[50, 60)"
33,management,single,tertiary,no,yes,no,unknown,5,may,27,1,-1,0,unknown,no,mujer,ms28599,228400.0,,0,"[30, 40)"
36,blue-collar,married,unknown,no,no,no,unknown,5,may,238,2,-1,0,unknown,no,mujer,ft85924,328300.0,,0,"[30, 40)"
53,services,divorced,secondary,no,yes,no,unknown,5,may,124,1,-1,0,unknown,no,hombre,nh89750,371700.0,,0,"[50, 60)"
47,blue-collar,married,primary,no,yes,no,unknown,5,may,18,1,-1,0,unknown,no,mujer,yz41931,223800.0,,0,"[40, 50)"
31,services,married,secondary,no,yes,no,unknown,5,may,730,2,-1,0,,no,mujer,uk14274,263800.0,,0,"[30, 40)"
57,entrepreneur,married,secondary,no,yes,no,unknown,5,may,746,2,-1,0,unknown,no,mujer,ge88268,254400.0,,0,"[50, 60)"
53,blue-collar,married,unknown,no,no,no,unknown,5,may,121,1,-1,0,unknown,no,hombre,ef51832,407700.0,,0,"[50, 60)"
55,blue-collar,married,primary,no,yes,no,unknown,5,may,247,1,-1,0,,no,hombre,gy63550,287700.0,,0,"[50, 60)"
45,blue-collar,married,primary,no,yes,no,unknown,5,may,40,1,-1,0,unknown,no,mujer,bv75205,227500.0,,0,"[40, 50)"
53,admin.,divorced,secondary,no,yes,no,unknown,5,may,181,2,-1,0,unknown,no,mujer,th81130,256500.0,,0,"[50, 60)"
37,blue-collar,married,primary,no,yes,no,unknown,5,may,79,1,-1,0,unknown,no,hombre,yb24898,225000.0,,0,"[30, 40)"
44,admin.,divorced,secondary,no,yes,no,unknown,5,may,206,1,-1,0,unknown,no,hombre,ta26825,231600.0,,0,"[40, 50)"
49,blue-collar,divorced,primary,no,yes,yes,unknown,5,may,389,1,-1,0,unknown,no,mujer,xo37554,224100.0,,0,"[40, 50)"
46,,married,secondary,no,yes,yes,unknown,5,may,127,1,-1,0,unknown,no,mujer,go82365,259900.0,,0,"[40, 50)"
43,entrepreneur,married,unknown,no,yes,no,unknown,5,may,702,1,-1,0,unknown,no,mujer,mu94441,235000.0,,0,"[40, 50)"
38,admin.,married,secondary,no,no,no,unknown,5,may,151,1,-1,0,unknown,no,hombre,vk31233,225000.0,,0,"[30, 40)"
43,technician,married,secondary,no,yes,no,unknown,5,may,117,1,-1,0,unknown,no,hombre,qq75224,268400.0,,0,"[40, 50)"
49,management,married,tertiary,no,yes,no,unknown,5,may,232,3,-1,0,unknown,no,mujer,ap51484,323700.0,,0,"[40, 50)"
42,management,married,unknown,no,no,no,unknown,5,may,408,2,-1,0,unknown,no,hombre,tr54820,252500.0,,0,"[40, 50)"
22,blue-collar,single,secondary,no,yes,no,unknown,5,may,179,2,-1,0,unknown,no,mujer,xx65161,225000.0,,0,"[18, 30)"
40,management,married,tertiary,no,yes,no,unknown,5,may,39,1,-1,0,unknown,no,hombre,la47718,245700.0,,0,"[40, 50)"
39,blue-collar,married,secondary,no,yes,no,unknown,5,may,282,1,-1,0,unknown,no,hombre,fj61761,273300.0,,0,"[30, 40)"
51,services,married,secondary,no,yes,no,unknown,5,may,714,2,-1,0,unknown,no,mujer,hg87498,449800.0,,0,"[50, 60)"
49,admin.,married,secondary,no,yes,no,unknown,5,may,50,1,-1,0,unknown,no,mujer,rc52181,267800.0,,0,"[40, 50)"
53,,married,secondary,no,yes,yes,unknown,5,may,181,1,-1,0,unknown,no,mujer,sf81911,225000.0,,0,"[50, 60)"
34,services,single,secondary,no,yes,no,unknown,5,may,142,1,-1,0,unknown,no,hombre,ho49873,225000.0,,0,"[30, 40)"
33,technician,divorced,secondary,no,yes,no,unknown,5,may,227,1,-1,0,unknown,no,hombre,iz24556,239000.0,,0,"[30, 40)"
50,management,single,tertiary,no,yes,no,unknown,5,may,119,1,-1,0,unknown,no,mujer,gt98430,254700.0,,0,"[50, 60)"
39,blue-collar,married,primary,no,yes,no,unknown,5,may,361,1,-1,0,,no,mujer,im17016,252900.0,,0,"[30, 40)"
59,entrepreneur,divorced,secondary,no,yes,no,unknown,5,may,73,3,-1,0,unknown,no,mujer,df94288,315100.0,,0,"[50, 60)"
30,technician,single,secondary,no,yes,no,unknown,5,may,67,2,-1,0,unknown,no,mujer,lv30074,257300.0,,0,"[30, 40)"
36,services,married,secondary,no,yes,yes,unknown,5,may,350,1,-1,0,unknown,no,mujer,rt78643,239300.0,,0,"[30, 40)"
40,blue-collar,married,secondary,no,yes,no,unknown,5,may,332,2,-1,0,unknown,no,mujer,xa73440,272500.0,,0,"[40, 50)"
53,blue-collar,married,secondary,no,yes,no,unknown,5,may,611,2,-1,0,unknown,no,hombre,ng81176,232000.0,,0,"[50, 60)"
34,management,single,tertiary,no,yes,no,unknown,5,may,113,2,-1,0,unknown,no,mujer,wh38798,256800.0,,0,"[30, 40)"
37,technician,married,secondary,no,yes,no,unknown,5,may,132,1,-1,0,unknown,no,hombre,yn29602,252500.0,,0,"[30, 40)"
42,management,divorced,tertiary,no,yes,no,unknown,5,may,58,3,-1,0,unknown,no,mujer,mi55497,299200.0,,0,"[40, 50)"
41,entrepreneur,married,primary,no,yes,no,unknown,5,may,151,1,-1,0,unknown,no,mujer,lz12269,248600.0,,0,"[40, 50)"
30,,single,tertiary,no,yes,no,unknown,5,may,89,2,-1,0,unknown,no,mujer,dk82780,227500.0,,0,"[30, 40)"
37,management,single,tertiary,no,yes,no,unknown,5,may,152,1,-1,0,unknown,no,mujer,fi52070,285000.0,,0,"[30, 40)"
39,admin.,divorced,secondary,no,yes,no,unknown,5,may,611,2,-1,0,unknown,no,hombre,md58230,190100.0,,0,"[30, 40)"
41,blue-collar,married,primary,no,yes,yes,unknown,5,may,110,2,-1,0,unknown,no,hombre,jj49593,243300.0,,0,"[40, 50)"
40,blue-collar,married,primary,no,yes,no,unknown,5,may,463,1,-1,0,unknown,no,mujer,by88490,225000.0,,0,"[40, 50)"
42,management,single,tertiary,no,yes,yes,unknown,5,may,562,2,-1,0,unknown,yes,hombre,pz85108,225000.0,,1,"[40, 50)"
40,blue-collar,divorced,primary,no,yes,no,unknown,5,may,962,1,-1,0,unknown,no,mujer,cf03016,225000.0,,0,"[40, 50)"
57,technician,married,secondary,no,yes,no,unknown,5,may,10,4,-1,0,unknown,no,hombre,ql91729,332800.0,,0,"[50, 60)"
56,entrepreneur,divorced,secondary,no,no,no,unknown,5,may,118,3,-1,0,unknown,no,mujer,mb92895,240500.0,,0,"[50, 60)"
37,admin.,married,secondary,no,yes,no,unknown,5,may,92,2,-1,0,unknown,no,mujer,af79301,244000.0,,0,"[30, 40)"
59,retired,married,secondary,no,yes,no,unknown,5,may,143,3,-1,0,unknown,no,hombre,co44526,256900.0,,0,"[50, 60)"
39,services,divorced,secondary,no,yes,no,unknown,5,may,189,3,-1,0,,no,mujer,af73702,206500.0,,0,"[30, 40)"
49,services,married,secondary,no,no,no,unknown,5,may,234,2,-1,0,unknown,no,mujer,zx22971,229700.0,,0,"[40, 50)"
38,services,single,secondary,no,yes,no,unknown,5,may,75,2,-1,0,unknown,no,hombre,ot93100,282000.0,,0,"[30, 40)"
36,self-employed,married,tertiary,no,no,no,unknown,5,may,189,2,-1,0,unknown,no,mujer,tj75887,226900.0,,0,"[30, 40)"
50,blue-collar,married,primary,no,yes,no,unknown,5,may,621,3,-1,0,unknown,no,hombre,wq42705,231100.0,,0,"[50, 60)"
41,admin.,married,secondary,no,yes,yes,unknown,5,may,55,2,-1,0,unknown,no,mujer,zj23254,218800.0,,0,"[40, 50)"
54,technician,married,tertiary,no,no,no,unknown,5,may,310,4,-1,0,unknown,no,hombre,kl82753,250800.0,,0,"[50, 60)"
58,blue-collar,married,primary,no,yes,no,unknown,5,may,156,2,-1,0,unknown,no,mujer,ju27615,232600.0,,0,"[50, 60)"
30,blue-collar,single,secondary,no,yes,no,unknown,5,may,5,2,-1,0,unknown,no,hombre,ok75386,225000.0,,0,"[30, 40)"
33,,single,secondary,no,yes,no,unknown,5,may,225,2,-1,0,unknown,no,hombre,xt17413,260200.0,,0,"[30, 40)"
47,admin.,married,secondary,no,yes,no,unknown,5,may,125,2,-1,0,unknown,no,hombre,bv88776,261800.0,,0,"[40, 50)"
50,technician,single,tertiary,no,yes,no,unknown,5,may,2,3,-1,0,unknown,no,mujer,mn26352,258900.0,,0,"[50, 60)"
32,blue-collar,married,secondary,no,yes,no,unknown,5,may,286,2,-1,0,unknown,no,mujer,fy38638,358100.0,,0,"[30, 40)"
40,self-employed,married,secondary,no,yes,no,unknown,5,may,164,2,-1,0,unknown,no,hombre,ta02837,292200.0,,0,"[40, 50)"
37,management,married,tertiary,no,yes,no,unknown,5,may,98,2,-1,0,,no,mujer,sg26809,230800.0,,0,"[30, 40)"
54,technician,single,unknown,no,yes,no,unknown,5,may,742,2,-1,0,unknown,no,mujer,za91722,269700.0,,0,"[50, 60)"
24,student,single,secondary,no,yes,no,unknown,5,may,226,3,-1,0,unknown,no,hombre,km10078,267300.0,,0,"[18, 30)"
54,management,married,tertiary,no,no,no,unknown,5,may,120,2,-1,0,unknown,no,hombre,pt04851,225000.0,,0,"[50, 60)"
34,technician,married,secondary,no,yes,no,unknown,5,may,362,4,-1,0,unknown,no,mujer,wk57224,226900.0,,0,"[30, 40)"
56,technician,divorced,primary,no,yes,no,unknown,5,may,357,2,-1,0,unknown,no,mujer,hc22993,226300.0,,0,"[50, 60)"
31,blue-collar,single,secondary,no,yes,no,unknown,5,may,200,2,-1,0,unknown,no,mujer,sj05792,225300.0,,0,"[30, 40)"
24,student,single,secondary,no,yes,no,unknown,5,may,204,2,-1,0,unknown,no,hombre,ry56109,233200.0,,0,"[18, 30)"
42,blue-collar,divorced,primary,no,yes,no,unknown,5,may,126,3,-1,0,unknown,no,mujer,de31107,227800.0,,0,"[40, 50)"
57,technician,married,secondary,no,yes,no,unknown,5,may,65,2,-1,0,unknown,no,hombre,ly58427,304200.0,,0,"[50, 60)"
42,blue-collar,married,unknown,no,yes,no,unknown,5,may,107,2,-1,0,unknown,no,mujer,zp17498,265800.0,,0,"[40, 50)"
51,admin.,married,secondary,no,yes,no,unknown,5,may,267,2,-1,0,unknown,no,mujer,yi56418,278100.0,,0,"[50, 60)"
57,retired,married,secondary,no,yes,no,unknown,5,may,248,2,-1,0,unknown,no,hombre,wx83650,246100.0,,0,"[50, 60)"
36,services,single,secondary,no,yes,no,unknown,5,may,215,2,-1,0,unknown,no,mujer,ny88100,231200.0,,0,"[30, 40)"
53,services,married,unknown,no,yes,no,unknown,5,may,209,2,-1,0,unknown,no,mujer,jg34020,250700.0,,0,"[50, 60)"
50,,married,secondary,no,yes,no,unknown,5,may,205,2,-1,0,,no,mujer,fw96676,348400.0,,0,"[50, 60)"
54,management,married,tertiary,no,yes,no,unknown,5,may,83,2,-1,0,,no,mujer,nt98987,256300.0,,0,"[50, 60)"
55,blue-collar,married,secondary,no,yes,no,unknown,5,may,106,3,-1,0,unknown,no,hombre,kl33549,233900.0,,0,"[50, 60)"
44,blue-collar,married,secondary,no,yes,yes,unknown,5,may,189,2,-1,0,unknown,no,hombre,du84860,237900.0,,0,"[40, 50)"
43,management,married,unknown,no,yes,no,unknown,5,may,105,2,-1,0,unknown,no,mujer,qi00264,225000.0,,0,"[40, 50)"
56,admin.,married,secondary,no,yes,no,unknown,5,may,106,2,-1,0,unknown,no,hombre,ts25100,260300.0,,0,"[50, 60)"
54,,married,unknown,no,yes,no,unknown,5,may,108,2,-1,0,,no,hombre,wb15066,310100.0,,0,"[50, 60)"
55,services,divorced,primary,no,yes,yes,unknown,5,may,311,2,-1,0,unknown,no,mujer,yc95397,234600.0,,0,"[50, 60)"
37,,divorced,secondary,no,yes,yes,unknown,5,may,214,2,-1,0,unknown,no,hombre,sc32568,264800.0,,0,"[30, 40)"
33,,single,tertiary,no,no,no,unknown,5,may,132,2,-1,0,unknown,no,hombre,yy04946,244300.0,,0,"[30, 40)"
46,admin.,married,secondary,no,yes,no,unknown,5,may,358,2,-1,0,unknown,no,mujer,yt16987,189200.0,,0,"[40, 50)"
36,blue-collar,married,secondary,no,yes,yes,unknown,5,may,453,2,-1,0,unknown,no,hombre,qr58410,278900.0,,0,"[30, 40)"
51,technician,single,secondary,no,yes,no,unknown,5,may,364,2,-1,0,unknown,no,mujer,gk15784,225000.0,,0,"[50, 60)"
40,retired,single,primary,no,no,no,unknown,5,may,136,2,-1,0,unknown,no,hombre,uv46549,225000.0,,0,"[40, 50)"
42,blue-collar,married,secondary,no,yes,no,unknown,5,may,386,2,-1,0,,no,mujer,ek71647,274000.0,,0,"[40, 50)"
51,blue-collar,married,secondary,no,yes,no,unknown,5,may,173,2,-1,0,,no,hombre,bj70074,225000.0,,0,"[50, 60)"
49,blue-collar,married,unknown,no,yes,no,unknown,5,may,241,2,-1,0,unknown,no,hombre,hh85185,265300.0,,0,"[40, 50)"
48,,married,secondary,no,yes,no,unknown,5,may,224,3,-1,0,unknown,no,hombre,ix11202,241100.0,,0,"[40, 50)"
32,technician,divorced,tertiary,no,no,no,unknown,5,may,148,2,-1,0,unknown,no,hombre,ju27629,255800.0,,0,"[30, 40)"
31,admin.,single,secondary,no,yes,no,unknown,5,may,196,2,-1,0,unknown,no,mujer,dn03532,234800.0,,0,"[30, 40)"
55,management,,tertiary,no,no,no,unknown,5,may,111,4,-1,0,unknown,no,mujer,vs16080,236500.0,,0,"[50, 60)"
40,blue-collar,single,secondary,no,yes,no,unknown,5,may,231,3,-1,0,unknown,no,mujer,uj49354,268600.0,,0,"[40, 50)"
47,technician,married,tertiary,no,yes,no,unknown,5,may,316,3,-1,0,unknown,no,hombre,vo32022,308100.0,,0,"[40, 50)"
57,technician,married,unknown,no,yes,no,unknown,5,may,216,3,-1,0,,no,mujer,wt18512,245600.0,,0,"[50, 60)"
41,blue-collar,married,secondary,no,yes,no,unknown,5,may,240,2,-1,0,unknown,no,hombre,hy65591,254000.0,,0,"[40, 50)"
48,blue-collar,married,secondary,no,no,no,unknown,5,may,669,3,-1,0,unknown,no,mujer,bk47536,225100.0,,0,"[40, 50)"
42,blue-collar,married,unknown,no,yes,no,unknown,5,may,425,2,-1,0,unknown,no,mujer,cc41993,230700.0,,0,"[40, 50)"
30,blue-collar,single,secondary,no,yes,no,unknown,5,may,143,2,-1,0,unknown,no,hombre,od45491,179300.0,,0,"[30, 40)"
58,management,single,tertiary,no,yes,no,unknown,5,may,174,5,-1,0,unknown,no,hombre,ng65307,363700.0,,0,"[50, 60)"
45,management,divorced,tertiary,no,yes,no,unknown,5,may,313,3,-1,0,,no,mujer,ic08189,2459800.0,737940.0,0,"[40, 50)"
49,,married,secondary,no,yes,no,unknown,5,may,135,4,-1,0,,no,hombre,ce41335,228000.0,,0,"[40, 50)"
42,admin.,single,secondary,no,yes,no,unknown,5,may,146,2,-1,0,unknown,no,hombre,sd42336,327200.0,,0,"[40, 50)"
53,technician,married,secondary,no,yes,yes,unknown,5,may,152,2,-1,0,unknown,no,mujer,rw31107,230600.0,,0,"[50, 60)"
51,admin.,single,secondary,yes,no,no,unknown,5,may,402,3,-1,0,unknown,no,hombre,ph35528,224800.0,,0,"[50, 60)"
32,services,single,secondary,no,yes,no,unknown,5,may,213,2,-1,0,unknown,no,mujer,yw85977,237100.0,,0,"[30, 40)"
41,blue-collar,single,secondary,no,yes,no,unknown,5,may,144,3,-1,0,unknown,no,mujer,xj23644,309200.0,,0,"[40, 50)"
43,management,divorced,secondary,no,yes,no,unknown,5,may,124,3,-1,0,unknown,no,mujer,dl25189,294300.0,,0,"[40, 50)"
40,blue-collar,divorced,secondary,no,yes,no,unknown,5,may,183,2,-1,0,unknown,no,mujer,ce64197,191700.0,,0,"[40, 50)"
50,blue-collar,married,primary,no,yes,no,unknown,5,may,325,2,-1,0,unknown,no,mujer,li72186,378300.0,,0,"[50, 60)"
34,management,married,tertiary,no,yes,no,unknown,5,may,39,4,-1,0,unknown,no,hombre,yp89438,229600.0,,0,"[30, 40)"
53,services,married,unknown,no,no,no,unknown,5,may,503,2,-1,0,unknown,no,hombre,zn60861,226800.0,,0,"[50, 60)"
45,technician,married,secondary,no,yes,no,unknown,5,may,95,4,-1,0,unknown,no,mujer,xx10876,229400.0,,0,"[40, 50)"
39,blue-collar,married,primary,no,yes,no,unknown,5,may,680,2,-1,0,unknown,no,hombre,rc81821,215000.0,,0,"[30, 40)"
44,services,married,tertiary,no,yes,no,unknown,5,may,421,4,-1,0,unknown,no,hombre,lj77317,276000.0,,0,"[40, 50)"
55,management,married,tertiary,no,yes,no,unknown,5,may,174,3,-1,0,unknown,no,mujer,nt41933,293500.0,,0,"[50, 60)"
46,,single,tertiary,no,yes,no,unknown,5,may,113,2,-1,0,unknown,no,mujer,sa25384,243700.0,,0,"[40, 50)"
45,blue-collar,married,secondary,no,yes,no,unknown,5,may,808,2,-1,0,unknown,no,mujer,nj43417,231600.0,,0,"[40, 50)"
34,admin.,married,secondary,no,yes,no,unknown,5,may,198,3,-1,0,unknown,no,hombre,gw07024,281000.0,,0,"[30, 40)"
36,,married,secondary,no,yes,no,unknown,5,may,195,2,-1,0,unknown,no,,gm90033,225000.0,,0,"[30, 40)"
59,unknown,divorced,unknown,no,no,no,unknown,5,may,347,3,-1,0,,no,hombre,ly39317,227700.0,,0,"[50, 60)"
31,admin.,single,secondary,no,yes,no,unknown,5,may,208,2,-1,0,unknown,no,hombre,uu51996,226200.0,,0,"[30, 40)"
44,blue-collar,single,secondary,no,yes,no,unknown,5,may,404,4,-1,0,unknown,no,mujer,gh16244,228400.0,,0,"[40, 50)"
33,entrepreneur,single,tertiary,no,yes,no,unknown,5,may,396,2,-1,0,unknown,no,hombre,gx76363,331800.0,,0,"[30, 40)"
40,blue-collar,married,secondary,no,yes,no,unknown,5,may,216,4,-1,0,unknown,no,hombre,pn05508,246100.0,,0,"[40, 50)"
46,admin.,single,tertiary,no,yes,no,unknown,5,may,98,2,-1,0,unknown,no,hombre,xo02538,262700.0,,0,"[40, 50)"
48,management,married,tertiary,no,yes,no,unknown,5,may,350,2,-1,0,unknown,no,hombre,wi02338,251300.0,,0,"[40, 50)"
42,services,married,secondary,no,yes,no,unknown,6,may,114,2,-1,0,unknown,no,hombre,mt39034,351300.0,,0,"[40, 50)"
27,services,married,secondary,no,yes,no,unknown,6,may,88,3,-1,0,unknown,no,mujer,yd00796,225800.0,,0,"[18, 30)"
48,admin.,married,secondary,no,yes,yes,unknown,6,may,379,2,-1,0,unknown,no,mujer,jv01864,,,0,"[40, 50)"
59,admin.,married,secondary,no,yes,no,unknown,6,may,190,3,-1,0,unknown,no,mujer,bk98444,248000.0,,0,"[50, 60)"
46,technician,married,tertiary,no,yes,no,unknown,6,may,158,1,-1,0,unknown,no,hombre,ll58372,309100.0,,0,"[40, 50)"
38,admin.,divorced,secondary,no,yes,no,unknown,6,may,102,1,-1,0,unknown,no,mujer,cv26159,255800.0,,0,"[30, 40)"
43,management,divorced,tertiary,no,yes,no,unknown,6,may,306,1,-1,0,unknown,no,hombre,yq71378,225100.0,,0,"[40, 50)"
38,admin.,divorced,tertiary,no,yes,no,unknown,6,may,218,1,-1,0,unknown,no,hombre,sm42522,233600.0,,0,"[30, 40)"
23,student,single,secondary,no,yes,no,unknown,6,may,54,1,-1,0,unknown,no,mujer,db35620,240700.0,,0,"[18, 30)"
34,services,married,secondary,no,yes,no,unknown,6,may,344,1,-1,0,unknown,no,mujer,km12708,227200.0,,0,"[30, 40)"
38,admin.,married,secondary,no,yes,yes,unknown,6,may,195,1,-1,0,,no,hombre,gt73535,229600.0,,0,"[30, 40)"
37,blue-collar,married,secondary,no,no,no,unknown,6,may,652,1,-1,0,unknown,no,mujer,nr40681,354300.0,,0,"[30, 40)"
25,admin.,single,secondary,no,yes,no,unknown,6,may,286,1,-1,0,unknown,no,hombre,uu17359,237200.0,,0,"[18, 30)"
48,blue-collar,married,unknown,no,yes,no,unknown,6,may,189,1,-1,0,unknown,no,hombre,iv58228,238100.0,,0,"[40, 50)"
49,blue-collar,single,secondary,no,yes,no,unknown,6,may,83,1,-1,0,unknown,no,mujer,nn13267,239300.0,,0,"[40, 50)"
38,admin.,single,secondary,no,no,no,unknown,6,may,184,2,-1,0,unknown,no,mujer,xc74353,264300.0,,0,"[30, 40)"
43,blue-collar,married,primary,no,yes,no,unknown,6,may,235,1,-1,0,unknown,no,mujer,gz13951,234800.0,,0,"[40, 50)"
33,management,married,tertiary,no,yes,no,unknown,6,may,290,1,-1,0,unknown,no,mujer,lg61719,225000.0,,0,"[30, 40)"
55,blue-collar,married,secondary,no,yes,no,unknown,6,may,232,1,-1,0,unknown,no,hombre,lh54994,247400.0,,0,"[50, 60)"
38,blue-collar,married,secondary,no,yes,no,unknown,6,may,133,1,-1,0,unknown,no,mujer,yz19851,300700.0,,0,"[30, 40)"
49,services,married,secondary,no,yes,yes,unknown,6,may,318,1,-1,0,unknown,no,hombre,sy42389,249500.0,,0,"[40, 50)"
40,management,married,secondary,no,no,no,unknown,6,may,260,3,-1,0,,no,mujer,va69575,848600.0,,0,"[40, 50)"
43,admin.,married,unknown,no,no,no,unknown,6,may,437,1,-1,0,unknown,no,hombre,pu71628,260000.0,,0,"[40, 50)"
38,blue-collar,married,secondary,no,yes,no,unknown,6,may,402,1,-1,0,unknown,no,mujer,io29952,227000.0,,0,"[30, 40)"
58,services,married,secondary,no,yes,yes,unknown,6,may,85,1,-1,0,unknown,no,hombre,mb34573,391700.0,,0,"[50, 60)"
57,technician,married,unknown,no,yes,no,unknown,6,may,125,1,-1,0,unknown,no,mujer,um89816,259500.0,,0,"[50, 60)"
32,unemployed,,secondary,no,yes,no,unknown,6,may,501,4,-1,0,unknown,no,hombre,up00597,226000.0,,0,"[30, 40)"
56,management,married,tertiary,no,yes,yes,unknown,6,may,1201,1,-1,0,unknown,yes,mujer,sa45147,308000.0,,1,"[50, 60)"
58,blue-collar,divorced,unknown,no,yes,no,unknown,6,may,253,1,-1,0,unknown,no,hombre,zf96539,227900.0,,0,"[50, 60)"
60,retired,divorced,secondary,no,yes,no,unknown,6,may,1030,1,-1,0,unknown,yes,mujer,bw73933,279500.0,,1,"[60, 70)"
37,technician,married,tertiary,no,yes,no,unknown,6,may,149,1,-1,0,unknown,no,mujer,yw21719,873000.0,261900.0,0,"[30, 40)"
46,technician,divorced,tertiary,no,yes,no,unknown,6,may,114,1,-1,0,unknown,no,hombre,le54650,272700.0,,0,"[40, 50)"
27,admin.,married,secondary,no,yes,no,unknown,6,may,243,1,-1,0,unknown,no,mujer,ke45519,225400.0,,0,"[18, 30)"
43,blue-collar,married,secondary,no,yes,no,unknown,6,may,769,2,-1,0,,no,hombre,dp04971,345500.0,,0,"[40, 50)"
32,,single,secondary,no,yes,yes,unknown,6,may,135,3,-1,0,unknown,no,mujer,cn74504,225000.0,,0,"[30, 40)"
40,admin.,single,secondary,no,yes,no,unknown,6,may,231,1,-1,0,unknown,no,hombre,ot24655,251300.0,,0,"[40, 50)"
38,admin.,married,secondary,no,no,no,unknown,6,may,76,1,-1,0,,no,mujer,fu12359,225100.0,,0,"[30, 40)"
34,blue-collar,married,secondary,no,no,yes,unknown,6,may,199,1,-1,0,unknown,no,mujer,uz78172,253300.0,,0,"[30, 40)"
